Individual,Fitness_0,Fitness_25,Fitness_50,Fitness_75,Fitness_100,Fitness_125,Fitness_150,Fitness_175
{-7.0}/job_lateness_penalty*machine_replacement_cooldown*machine_replacement_cooldown-{-14.0}/warehouse_utilization_rate+{2.0}<{-2.0}<job_remaining_work_to_complete<{0.0}+operation_work_required-job_remaining_number_of_operations+{7.0}*{1.0}*machine_cooldown<{12.0},809.8610744093166,5178.215829580537,412.555943024091,1854.8675822041864,434.0629679453872,676.0519229335007,514.4025527863322,567.777728918495
{-8.0}-{6.0}<machine_capacity/job_remaining_work_to_complete<{-1.0}>pair_number_of_alternative_operations/operation_windup+{1.0}>job_time_alive/machine_cooldown+job_remaining_work_to_complete*pair_number_of_alternative_machines-operation_work_required-job_remaining_number_of_operations*machine_current_breakdown_rate-machine_replacement_cooldown,308.42379470897515,395.1764226126314,339.32449185894615,298.0531520146291,332.76491356650007,307.08831826344215,336.9110923637995,336.99372461264346
{1.0}/machine_capacity-job_earliness_penalty/job_earliness_penalty*pair_number_of_alternative_operations*{14.0}<job_delivery_relaxation-job_delivery_relaxation-machine_replacement_cooldown>operation_cooldown-warehouse_utilization_rate+{-12.0}+{-7.0}*warehouse_utilization_rate/{-9.0}/job_delivery_relaxation,665.7057128998787,2401.0083319549426,356.53993924469523,1402.814550576703,352.97653481804593,461.765716340817,350.982133605994,437.52579939659535
{11.0}>operation_work_required>pair_number_of_alternative_machines-{-14.0}-pair_number_of_alternative_machines>pair_number_of_alternative_machines/warehouse_utilization_rate-job_time_alive/{-15.0}<job_time_alive*operation_cooldown<pair_expected_work_power*{4.0}>{-6.0}+machine_replacement_cooldown-machine_replacement_cooldown,486.8158477397872,1474.52956596144,347.88175877461737,841.2677702987769,349.4596313829681,382.22179882935495,334.7281721350536,334.88658468008185
{3.0}>machine_replacement_cooldown>job_relative_deadline*pair_number_of_alternative_operations+warehouse_utilization_rate*{11.0}/machine_cooldown*pair_expected_work_power-machine_current_breakdown_rate<job_remaining_number_of_operations/machine_current_breakdown_rate-{2.0}>job_time_alive>job_remaining_work_to_complete*operation_windup*warehouse_utilization_rate,309.6088614025705,379.49544997782414,344.8398490655889,313.9023654665977,333.4858946577819,308.4490765897224,336.907285558529,335.40246598172047
{7.0}-{-5.0}<pair_number_of_alternative_operations+operation_work_required-machine_current_breakdown_rate-job_earliness_penalty>operation_work_required>operation_work_required>machine_capacity-{-8.0}+operation_cooldown<job_relative_deadline>job_remaining_number_of_operations/operation_cooldown/job_delivery_relaxation>job_time_alive,309.5957996843245,383.1585333825431,342.1892058230608,299.02741308525344,344.98599540582154,304.87898172931546,339.2846664106545,334.6019357614394
{9.0}<operation_windup/{11.0}*warehouse_utilization_rate<pair_number_of_alternative_operations-job_lateness_penalty<machine_replacement_cooldown<operation_windup<job_lateness_penalty<job_remaining_number_of_operations-{0.0}+machine_current_breakdown_rate<job_remaining_number_of_operations/{-13.0}/operation_windup-machine_cooldown,474.9403929524811,1289.226214322413,356.58864635375664,489.4870725498121,332.82149771874066,357.22634652075993,340.30314166961193,332.171413748362
job_delivery_relaxation+job_remaining_work_to_complete+{-5.0}/pair_expected_processing_time-operation_windup+job_delivery_relaxation+{-10.0}-job_remaining_work_to_complete<machine_capacity-pair_expected_work_power<operation_work_required>warehouse_utilization_rate*{11.0}+job_lateness_penalty-operation_cooldown+job_remaining_work_to_complete,302.2333678473812,391.8450574696439,333.9302782946971,290.8930821326154,332.6516411238271,306.565296964972,324.36548145530537,325.7268046186697
job_earliness_penalty*job_relative_deadline+operation_cooldown-operation_cooldown-{-5.0}+job_relative_deadline<pair_number_of_alternative_machines<machine_capacity+operation_cooldown*machine_replacement_cooldown-pair_number_of_alternative_machines/pair_expected_processing_time>job_remaining_work_to_complete*machine_current_breakdown_rate/{8.0}-operation_work_required,309.4758976534307,391.1382677907882,350.6776247035822,297.45471545517324,335.93989534901584,315.3669620939441,348.38957693266264,335.6050026890383
job_lateness_penalty/pair_number_of_alternative_operations/job_time_alive/{2.0}+{5.0}<job_relative_deadline*machine_capacity>{12.0}>job_time_alive+pair_number_of_alternative_machines-pair_number_of_alternative_operations+pair_expected_processing_time<job_earliness_penalty<{-6.0}<job_remaining_number_of_operations-{-9.0},464.4193351813488,998.572649846685,384.2907750441592,621.9658841407304,410.09714671382505,369.15833959182777,371.6064866873553,377.15585724510805
job_lateness_penalty<job_time_alive+pair_number_of_alternative_machines+pair_number_of_alternative_operations<job_remaining_work_to_complete-{11.0}-job_remaining_work_to_complete>machine_replacement_cooldown-operation_windup<job_lateness_penalty<{-10.0}<{-13.0}>pair_expected_work_power-pair_number_of_alternative_machines/operation_work_required-pair_expected_processing_time,530.0467109206146,2488.060261065169,337.185840422978,1104.1905341214865,342.9273816816701,457.8474815086736,347.01809706889264,392.2284082575063
job_relative_deadline>machine_replacement_cooldown/job_lateness_penalty-job_remaining_work_to_complete*machine_cooldown/machine_cooldown*warehouse_utilization_rate*pair_expected_processing_time>machine_replacement_cooldown<{-13.0}-job_remaining_work_to_complete-machine_capacity/operation_work_required+{6.0}+machine_cooldown<operation_work_required,304.247618188547,387.6868946001578,338.0077339101746,292.3399037402457,336.09560190749335,302.023432823099,336.90828326305683,331.06531630675295
job_remaining_work_to_complete<pair_expected_work_power*warehouse_utilization_rate/job_earliness_penalty+job_remaining_number_of_operations>machine_capacity/{-11.0}<job_delivery_relaxation>pair_expected_work_power/machine_capacity<{-2.0}+machine_current_breakdown_rate/job_relative_deadline*machine_capacity/job_delivery_relaxation*machine_cooldown,427.0822926796315,1562.9510744753547,330.6335801192415,574.3828269530185,317.0755488510034,366.995778281157,320.4431494382536,325.2268633734544
job_time_alive*machine_current_breakdown_rate<pair_number_of_alternative_operations/job_lateness_penalty<job_time_alive+{2.0}-warehouse_utilization_rate-pair_expected_work_power>operation_windup*job_remaining_work_to_complete/operation_work_required-machine_cooldown>job_remaining_work_to_complete-job_earliness_penalty+job_relative_deadline<machine_cooldown,311.3527294647891,394.6839321904543,345.46349204830784,289.8013188190118,337.199117657888,302.0236158761113,341.18449441940663,337.53422077387745
job_time_alive+machine_cooldown<job_delivery_relaxation-{3.0}+pair_number_of_alternative_machines-pair_number_of_alternative_machines+operation_windup/operation_cooldown*warehouse_utilization_rate/{0.0}>pair_expected_work_power/warehouse_utilization_rate-job_remaining_work_to_complete-job_remaining_work_to_complete-machine_cooldown-job_remaining_work_to_complete,580.8342158503809,1947.043403148528,373.1756305505217,804.7900715910092,351.90983834128474,500.7839741170461,340.8489753070847,374.919290984888
machine_capacity<{-4.0}*{2.0}<operation_windup/job_relative_deadline+job_time_alive*warehouse_utilization_rate>warehouse_utilization_rate/operation_windup/{-6.0}>machine_capacity*pair_number_of_alternative_operations-pair_number_of_alternative_operations-pair_expected_processing_time>{13.0}+pair_expected_work_power,306.7952259690503,389.4545543248952,339.8906712485073,289.2602503439301,334.71824778434774,309.43058940685825,331.2521298947958,329.46506910453
machine_cooldown>pair_number_of_alternative_operations*{-15.0}<pair_number_of_alternative_machines/pair_number_of_alternative_operations/operation_work_required+pair_expected_work_power>job_remaining_work_to_complete*machine_capacity/pair_number_of_alternative_operations>pair_expected_processing_time+pair_expected_processing_time+job_relative_deadline<job_lateness_penalty-machine_replacement_cooldown-machine_current_breakdown_rate,311.47356538665167,393.151804316903,347.897807441652,308.2070472768346,341.2754200951886,318.7156377592275,343.7378916519445,338.9227984416947
machine_current_breakdown_rate/machine_capacity<pair_expected_work_power/job_remaining_work_to_complete>{-3.0}-pair_expected_processing_time-pair_expected_processing_time*pair_expected_work_power+operation_cooldown>job_relative_deadline<operation_windup/operation_windup-job_earliness_penalty-job_remaining_number_of_operations*operation_windup+operation_work_required,437.70423751212144,840.9132642228461,328.8890110496746,431.4925998772061,320.25525806732867,320.26753327180245,311.4091020590254,346.48525184560987
machine_replacement_cooldown/machine_cooldown>{-8.0}>pair_number_of_alternative_operations>machine_capacity/{-13.0}>machine_current_breakdown_rate-{-13.0}+{-11.0}+job_time_alive*pair_number_of_alternative_machines-machine_cooldown*operation_cooldown<job_remaining_number_of_operations-job_time_alive<job_time_alive,312.8594967021275,393.9697115694097,350.6383457139113,293.580689087978,332.8084177846083,303.46837886374414,347.9910513680713,332.7029269861556
operation_cooldown*{12.0}<{11.0}>{-12.0}+operation_work_required<pair_expected_work_power+machine_current_breakdown_rate*warehouse_utilization_rate+job_earliness_penalty<warehouse_utilization_rate/job_lateness_penalty+job_relative_deadline/machine_cooldown+operation_work_required*job_remaining_work_to_complete*pair_expected_processing_time,314.475724169396,403.1907783538315,344.6701189221232,293.8524291887655,338.8082081727072,311.938170757892,348.05380282852894,339.96326887611434
operation_windup>warehouse_utilization_rate>machine_current_breakdown_rate>warehouse_utilization_rate+warehouse_utilization_rate*job_delivery_relaxation>machine_replacement_cooldown*machine_current_breakdown_rate+job_earliness_penalty/pair_expected_processing_time>job_earliness_penalty<job_lateness_penalty*job_remaining_number_of_operations<{1.0}>job_earliness_penalty*job_lateness_penalty,317.6356129678587,387.749117048975,345.12826513187935,295.3949350717568,340.1644623830644,304.2883625650443,347.925668758818,333.9108591719629
operation_work_required/warehouse_utilization_rate<job_delivery_relaxation*job_earliness_penalty>job_remaining_number_of_operations/job_time_alive-pair_number_of_alternative_machines/pair_number_of_alternative_machines<{-6.0}>{-8.0}/operation_cooldown>job_remaining_work_to_complete-job_earliness_penalty-job_remaining_number_of_operations>job_time_alive-job_lateness_penalty,501.2562958398063,1228.0857660499394,356.81854667619734,803.947464684882,381.6380472696975,410.1496924728325,340.35994376608267,386.0109077182124
pair_expected_processing_time>{7.0}<pair_number_of_alternative_operations+job_time_alive-operation_work_required*pair_number_of_alternative_machines<pair_number_of_alternative_operations-operation_windup/{12.0}<warehouse_utilization_rate+job_remaining_number_of_operations/{8.0}>pair_number_of_alternative_operations*job_remaining_work_to_complete<machine_cooldown/machine_cooldown,315.941119576693,396.5935584676914,334.31892720928334,284.8403246733209,332.14993828896405,307.3818866749448,325.1247204231313,331.157403878066
pair_expected_work_power<job_delivery_relaxation>operation_cooldown-job_lateness_penalty/machine_replacement_cooldown-operation_cooldown/job_remaining_number_of_operations*{8.0}+{-10.0}/pair_expected_work_power/machine_current_breakdown_rate*job_relative_deadline+job_relative_deadline<machine_cooldown>pair_expected_processing_time<{12.0},354.05400414051,404.7356103081252,358.07794902063165,387.3092516589792,350.6748892637786,339.12219297729484,345.5476716670348,347.52371500535
pair_number_of_alternative_machines*job_time_alive*machine_cooldown-pair_expected_processing_time>job_relative_deadline/machine_current_breakdown_rate+job_delivery_relaxation*pair_expected_work_power<machine_replacement_cooldown>machine_current_breakdown_rate+machine_current_breakdown_rate+job_remaining_work_to_complete>{-13.0}*{-6.0}+machine_current_breakdown_rate<pair_expected_work_power,312.66103224331744,395.5501943705965,359.45147726004825,315.92063693188925,345.0023926573254,312.27818500785924,351.4209118351253,339.3021471694591
pair_number_of_alternative_machines/pair_expected_work_power>machine_capacity<machine_capacity+operation_windup>job_lateness_penalty+{-10.0}>pair_expected_work_power>pair_expected_work_power/machine_replacement_cooldown*machine_current_breakdown_rate-{2.0}>pair_expected_work_power*machine_cooldown/job_delivery_relaxation-job_lateness_penalty,314.7298329892435,395.3468999585979,346.157793686726,295.5956177032271,339.0354110018586,297.8611708517689,348.2859156459461,341.006164968612
pair_number_of_alternative_machines<job_remaining_work_to_complete-machine_replacement_cooldown>job_remaining_work_to_complete*{0.0}/warehouse_utilization_rate*pair_expected_work_power+pair_number_of_alternative_machines/machine_cooldown<{13.0}>job_earliness_penalty>job_lateness_penalty*machine_capacity<machine_cooldown/pair_expected_work_power-{7.0},304.34726799167794,400.61072515897854,342.8521606748496,296.94867647149414,333.3553180540658,304.5430807596604,342.5985618595043,335.02469621198105
