Step,Individual,Fitness
9,(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*(pair_number_of_alternative_machines/((-1.75>(((pair_expected_work_power+(machine_capacity>machine_cooldown))*((job_relative_deadline>pair_expected_work_power)--1.25))/(warehouse_utilization_rate*(machine_processing_cost_per_second>((machine_replacement_cooldown>(pair_number_of_alternative_operations/-5.0))>-6.75)))))*(machine_processing_cost_per_second>(((-1.75>4.5)>(pair_number_of_alternative_operations/(pair_number_of_alternative_machines/machine_processing_cost_fixed)))>pair_expected_work_power)))))>machine_cooldown))*job_remaining_number_of_operations)),443.71305271094315
9,(warehouse_utilization_rate*(machine_processing_cost_per_second>(((6.5>4.5)>(machine_capacity/-5.0))>(job_relative_deadline>pair_expected_work_power)))),444.9124936715179
9,(-0.75*((pair_expected_work_power+(machine_processing_energy_fixed>machine_cooldown))*(-0.75--1.25))),417.45370232435357
9,(-0.75*((pair_expected_work_power+(pair_expected_work_power>machine_cooldown))*((job_relative_deadline>((job_relative_deadline>6.5)>pair_expected_work_power))--6.75))),466.7446129924301
9,((-0.75*((pair_expected_work_power+(machine_capacity>machine_cooldown))*((job_relative_deadline>pair_expected_work_power)--1.25)))*((pair_expected_work_power+((machine_processing_cost_fixed*pair_expected_work_power)>machine_cooldown))*(((job_relative_deadline>machine_cooldown)>pair_expected_work_power)--1.25))),385.54165616998097
9,(-0.75*-0.75),450.77616633291717
9,(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*machine_processing_cost_fixed)>(machine_capacity>machine_cooldown)))*(((job_relative_deadline>6.5)>pair_expected_work_power)-9.75))),385.54165616998097
9,(-0.75*((pair_expected_work_power+(machine_processing_energy_fixed>pair_expected_work_power))*(((machine_processing_cost_per_second>job_relative_deadline)>pair_expected_work_power)-9.5))),428.73599273335617
9,(-0.75*((((pair_expected_work_power+((-0.75*(pair_number_of_alternative_machines>pair_expected_work_power))>machine_cooldown))*(((job_relative_deadline>6.5)>pair_expected_work_power)--1.25))+(machine_capacity>machine_cooldown))*((job_relative_deadline>pair_expected_work_power)--1.25))),483.22097846269486
9,(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*(pair_number_of_alternative_machines/((-1.75>(machine_capacity/(warehouse_utilization_rate*(machine_processing_cost_per_second>((machine_replacement_cooldown>(pair_number_of_alternative_operations/-5.0))>pair_expected_work_power)))))*(machine_processing_cost_per_second>((((job_relative_deadline>job_relative_deadline)>4.5)>(pair_number_of_alternative_operations/(pair_number_of_alternative_machines/job_relative_deadline)))>pair_expected_work_power)))))>machine_cooldown))*(((job_relative_deadline>6.5)>pair_expected_work_power)--1.25))),385.54165616998097
9,(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*machine_processing_cost_fixed)>((pair_expected_work_power+(machine_capacity>machine_cooldown))>machine_cooldown)))*(((job_relative_deadline>6.5)>pair_expected_work_power)-9.75))),443.5493888282001
9,(9.75*((pair_expected_work_power+(6.5>machine_cooldown))*(((job_relative_deadline>6.5)>pair_expected_work_power)--1.25))),438.9621306235974
9,(-5.5*((pair_expected_work_power+((machine_processing_cost_fixed*(pair_expected_work_power+(machine_capacity>machine_cooldown)))>machine_cooldown))*(((job_relative_deadline>6.5)>(machine_processing_cost_fixed*(pair_expected_work_power/machine_cooldown)))--1.25))),397.51750834913634
9,(-0.75*((pair_expected_work_power+(pair_expected_work_power>machine_cooldown))*((job_relative_deadline>((job_relative_deadline>6.5)>pair_expected_work_power))--6.75))),466.7446129924301
9,(-0.75*((pair_expected_work_power+((-0.75*((pair_expected_work_power+(machine_capacity>machine_cooldown))*((job_relative_deadline>pair_expected_work_power)--1.25)))>machine_cooldown))*(((job_relative_deadline>6.5)>pair_expected_work_power)-(machine_capacity/-5.0)))),385.54165616998097
9,((-0.75*((pair_expected_work_power+(machine_capacity>machine_cooldown))*((job_relative_deadline>machine_cooldown)--1.25)))*((pair_expected_work_power+((machine_processing_cost_fixed*pair_expected_work_power)>machine_cooldown))*(((job_relative_deadline>job_relative_deadline)>pair_expected_work_power)--1.25))),405.7796446297981
9,((-0.75*((pair_expected_work_power+(machine_capacity>machine_cooldown))*((job_relative_deadline>pair_expected_work_power)--1.25)))*(machine_processing_cost_per_second>(((-1.75>4.5)+pair_expected_work_power)>warehouse_utilization_rate))),421.27768311909904
9,(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*(pair_number_of_alternative_machines/((-1.75>(((pair_expected_work_power+(machine_capacity>machine_cooldown))*((job_relative_deadline>pair_expected_work_power)--1.25))/-6.75))*(machine_processing_cost_per_second>(((-1.75>4.5)>(pair_number_of_alternative_operations/(pair_number_of_alternative_machines/machine_processing_cost_fixed)))>pair_expected_work_power)))))>machine_cooldown))*(((job_relative_deadline>6.5)>pair_expected_work_power)--1.25))),385.54165616998097
9,(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*machine_processing_cost_fixed)>machine_cooldown))*((job_relative_deadline>((job_relative_deadline>6.5)>pair_expected_work_power))-machine_capacity))),402.4477109857054
9,(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*pair_expected_work_power)>machine_cooldown))*(((job_relative_deadline>6.5)>pair_expected_work_power)-(machine_capacity/-5.0)))),385.54165616998097
9,(-0.75*((pair_expected_work_power+(machine_capacity-machine_cooldown))*(machine_cooldown--1.25))),419.07572563613707
9,((job_relative_deadline>6.5)*((pair_expected_work_power+((machine_processing_cost_fixed*pair_expected_work_power)>machine_cooldown))*(((job_relative_deadline>job_relative_deadline)>pair_expected_work_power)--1.25))),448.4075460051208
9,(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*(pair_expected_work_power/machine_cooldown))>machine_cooldown))*((job_relative_deadline>pair_expected_work_power)--1.25))),385.54165616998097
9,(-0.75*((machine_processing_cost_per_second+(machine_capacity-machine_cooldown))*(-5.5--1.25))),419.89345269233695
9,(-0.75*((pair_expected_work_power+(machine_capacity-machine_cooldown))*(pair_expected_work_power--1.25))),465.36864035227416
9,(-0.75*((pair_expected_work_power+((-0.75*(pair_number_of_alternative_machines>pair_expected_work_power))>machine_cooldown))*machine_capacity)),463.8507527955528
9,(-0.75*((job_relative_deadline+((machine_processing_cost_fixed*(pair_number_of_alternative_machines/((-1.75>(machine_capacity/(warehouse_utilization_rate*(machine_processing_cost_per_second>((machine_replacement_cooldown>(pair_number_of_alternative_operations/-5.0))>pair_expected_work_power)))))*(machine_processing_cost_per_second>(((-1.75>4.5)>(pair_number_of_alternative_operations/(pair_number_of_alternative_machines/machine_processing_cost_fixed)))>pair_expected_work_power)))))>machine_cooldown))*(((job_relative_deadline>6.5)>pair_expected_work_power)--1.25))),438.39991764156787
10,(-0.75*((pair_expected_work_power+((-0.75*((pair_expected_work_power+(machine_capacity>machine_cooldown))*((job_relative_deadline>pair_expected_work_power)--1.25)))>machine_cooldown))*(((job_relative_deadline>6.5)>pair_expected_work_power)-(machine_capacity/-5.0)))),385.54165616998097
10,(-0.75*((pair_expected_work_power-((-4.75/((machine_processing_cost_per_second+operation_windup)*warehouse_utilization_rate))>machine_cooldown))*(((job_relative_deadline>6.5)>pair_expected_work_power)--1.25))),470.3052493100532
10,(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed<(pair_number_of_alternative_machines/((-1.75>(((pair_expected_work_power+(machine_capacity>machine_cooldown))*((job_relative_deadline>pair_expected_work_power)--1.25))/-6.75))*(machine_processing_cost_per_second>(((-1.75>4.5)>(pair_number_of_alternative_operations/(pair_number_of_alternative_machines/machine_processing_cost_fixed)))>pair_expected_work_power)))))>machine_cooldown))*(((job_relative_deadline>6.5)>pair_expected_work_power)--1.25))),385.54165616998097
10,(-0.75*((machine_processing_energy_per_second+((machine_processing_cost_fixed*pair_expected_processing_time)>machine_cooldown))*(((job_relative_deadline>6.5)>pair_expected_work_power)-(machine_capacity/-5.0)))),520.719806022408
10,(-0.75*((pair_expected_work_power+(machine_capacity>machine_cooldown))*((job_relative_deadline>pair_expected_work_power)--1.25))),385.54165616998097
10,(-0.75*((pair_expected_work_power+(machine_processing_energy_fixed>machine_cooldown))*(((machine_processing_cost_per_second+job_relative_deadline)>pair_expected_work_power)--1.25))),385.54165616998097
10,(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*(pair_expected_work_power/(job_remaining_number_of_operations+machine_replacement_cooldown)))>machine_cooldown))*(((job_relative_deadline>6.5)>pair_expected_work_power)/-1.25))),469.6164140775152
10,(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*(pair_number_of_alternative_machines/((-1.75>(((pair_expected_work_power+(machine_capacity>machine_cooldown))*((job_relative_deadline>-3.25)--1.25))/(warehouse_utilization_rate*(machine_processing_cost_per_second>((machine_replacement_cooldown>(pair_number_of_alternative_operations/-5.0))>pair_expected_work_power)))))*(machine_processing_cost_per_second>(((-1.75>4.5)>(pair_number_of_alternative_operations/(pair_number_of_alternative_machines/machine_processing_cost_fixed)))>pair_expected_work_power)))))>machine_cooldown))*(((job_relative_deadline>6.5)>pair_expected_work_power)--1.25))),385.54165616998097
10,(-0.75*(((((-1.75>4.5)>((machine_processing_cost_fixed*(pair_number_of_alternative_machines/((-1.75>(machine_capacity/(warehouse_utilization_rate*(machine_processing_cost_per_second>((machine_replacement_cooldown>(pair_number_of_alternative_operations/-5.0))>pair_expected_work_power)))))*(machine_processing_cost_per_second>((pair_expected_work_power>(pair_number_of_alternative_operations/(pair_number_of_alternative_machines/machine_processing_cost_fixed)))>pair_expected_work_power)))))/-5.0))>pair_expected_work_power)+(4.5>machine_cooldown))*(((job_relative_deadline>6.5)>pair_expected_work_power)--6.75))),385.54165616998097
10,((-0.75*((pair_expected_work_power+(machine_capacity>machine_cooldown))*((job_relative_deadline>pair_expected_work_power)--1.25)))*((pair_expected_work_power+((machine_processing_cost_fixed*pair_expected_work_power)>machine_cooldown))*(((job_relative_deadline>job_relative_deadline)>pair_expected_work_power)-2.5))),385.54165616998097
10,(-0.75*((pair_expected_work_power+(6.5>machine_cooldown))*(((job_relative_deadline>6.5)>pair_expected_work_power)--1.25))),385.54165616998097
10,(-0.75*((pair_expected_work_power+((-0.75*(pair_number_of_alternative_machines>pair_expected_work_power))>machine_cooldown))*(((job_relative_deadline>(machine_capacity+pair_expected_work_power))>pair_expected_work_power)--1.25))),385.54165616998097
10,(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*(pair_number_of_alternative_machines/((-1.75>(machine_capacity/(warehouse_utilization_rate*(machine_processing_cost_per_second>((machine_replacement_cooldown>(pair_number_of_alternative_operations/-5.0))>pair_expected_work_power)))))*(machine_processing_cost_per_second>(((-1.75>4.5)>(pair_number_of_alternative_operations/(pair_number_of_alternative_machines/machine_processing_cost_fixed)))>pair_expected_work_power)))))>machine_cooldown))*(((job_relative_deadline>6.5)>pair_expected_work_power)--1.25))),385.54165616998097
10,(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*(job_relative_deadline>6.5))>machine_cooldown))*(((job_relative_deadline>6.5)>pair_expected_work_power)--6.75))),385.54165616998097
10,(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*(pair_number_of_alternative_machines/((-1.75>(machine_capacity/(warehouse_utilization_rate*(machine_processing_cost_per_second>((machine_replacement_cooldown>(pair_number_of_alternative_operations/-5.0))>pair_expected_work_power)))))*(machine_processing_cost_per_second>((((job_relative_deadline>job_relative_deadline)>4.5)>(pair_number_of_alternative_operations/(pair_number_of_alternative_machines/job_relative_deadline)))>pair_expected_work_power)))))>machine_cooldown))*(((job_relative_deadline>6.5)>pair_expected_work_power)--1.25))),385.54165616998097
10,(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*pair_expected_work_power)>machine_cooldown))*(((job_relative_deadline>6.5)>pair_expected_work_power)-(machine_capacity/-5.0)))),385.54165616998097
10,(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*machine_processing_cost_fixed)>(machine_capacity>machine_capacity)))*(((job_relative_deadline>6.5)>pair_expected_work_power)-9.75))),414.1245660186353
10,(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*(pair_number_of_alternative_machines/((-1.75>(machine_capacity/(warehouse_utilization_rate*(machine_processing_cost_per_second>((machine_replacement_cooldown>(pair_number_of_alternative_operations/-5.0))>pair_expected_work_power)))))*(machine_processing_cost_per_second>((((job_relative_deadline>job_relative_deadline)>4.5)>(pair_number_of_alternative_operations/(machine_cooldown/machine_processing_cost_fixed)))>pair_expected_work_power)))))>machine_cooldown))*(((job_relative_deadline>6.5)>pair_expected_work_power)--1.25))),385.54165616998097
10,(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*(pair_expected_work_power/machine_cooldown))>machine_cooldown))*((job_relative_deadline>pair_expected_work_power)--1.25))),385.54165616998097
10,((-0.75*((pair_expected_work_power+(machine_capacity>machine_cooldown))*((job_relative_deadline>pair_expected_work_power)--1.25)))*((pair_expected_work_power+((machine_processing_cost_fixed*pair_expected_work_power)>machine_cooldown))*(((job_relative_deadline>machine_cooldown)>pair_expected_work_power)--1.25))),385.54165616998097
10,(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*(pair_number_of_alternative_machines/((-1.75>(((pair_expected_work_power+(machine_capacity>machine_cooldown))*((job_relative_deadline>job_remaining_work_to_complete)--1.25))/(warehouse_utilization_rate*(machine_processing_cost_per_second>((machine_replacement_cooldown>(pair_number_of_alternative_operations/-5.0))>-6.75)))))*(machine_processing_cost_per_second>(((-1.75>4.5)>(pair_number_of_alternative_operations/(pair_number_of_alternative_machines/machine_processing_cost_fixed)))*pair_expected_work_power)))))>machine_cooldown))*(((job_relative_deadline>6.5)>pair_expected_work_power)--1.25))),385.54165616998097
